,energy,ground_state_id,excited_state_id,overlap
0,0.0,gs_scan_with_h2o_zpe_0,es_scan_with_h2o_zpe_0,6.028572892571118e-14
1,0.0008884853798363847,gs_scan_with_h2o_zpe_0_vib_excited,es_scan_with_h2o_zpe_0_vib_excited,6.028572892571118e-14
2,5.491806799219223e-05,gs_scan_with_h2o_zpe_0,es_scan_with_h2o_zpe_1,9.201286186262205e-05
3,0.000943403447828577,gs_scan_with_h2o_zpe_0_vib_excited,es_scan_with_h2o_zpe_1_vib_excited,9.201286186262205e-05
4,0.00027235990523401347,gs_scan_with_h2o_zpe_0,es_scan_with_h2o_zpe_2,4.609305606224843e-14
5,0.0011608452850703983,gs_scan_with_h2o_zpe_0_vib_excited,es_scan_with_h2o_zpe_2_vib_excited,4.609305606224843e-14
6,0.0003342526365448123,gs_scan_with_h2o_zpe_0,es_scan_with_h2o_zpe_3,0.00024859118859008234
7,0.001222738016381197,gs_scan_with_h2o_zpe_0_vib_excited,es_scan_with_h2o_zpe_3_vib_excited,0.00024859118859008234
8,0.0006324740879208321,gs_scan_with_h2o_zpe_0,es_scan_with_h2o_zpe_4,3.7802057726972195e-14
9,0.0015209594677572168,gs_scan_with_h2o_zpe_0_vib_excited,es_scan_with_h2o_zpe_4_vib_excited,3.7802057726972195e-14
10,0.0006760225964316033,gs_scan_with_h2o_zpe_0,es_scan_with_h2o_zpe_5,0.0006652251777967047
11,0.001564507976267988,gs_scan_with_h2o_zpe_0_vib_excited,es_scan_with_h2o_zpe_5_vib_excited,0.0006652251777967047
12,0.0010043542800784223,gs_scan_with_h2o_zpe_0,es_scan_with_h2o_zpe_6,9.001285703046655e-14
13,0.0018928396599148072,gs_scan_with_h2o_zpe_0_vib_excited,es_scan_with_h2o_zpe_6_vib_excited,9.001285703046655e-14
14,0.0010174858753676898,gs_scan_with_h2o_zpe_0,es_scan_with_h2o_zpe_7,0.0016840903939897337
15,0.0019059712552040747,gs_scan_with_h2o_zpe_0_vib_excited,es_scan_with_h2o_zpe_7_vib_excited,0.0016840903939897337
16,0.0013501895997965032,gs_scan_with_h2o_zpe_0,es_scan_with_h2o_zpe_8,0.0037479121543699703
